#URSI, topside IRI-corr, F2 storm model on
# Year, nday, UT, Lon, Lat, TEC(TECU), NmF2 (10^12 m-3)
2017 219  6.0   25.0  -72.5   2.19  0.081782
2017 219  6.0   30.0  -72.5   2.40  0.089399
2017 219  6.0   35.0  -72.5   2.61  0.097021
2017 219  6.0   40.0  -72.5   2.81  0.104492
2017 219  6.0   45.0  -72.5   3.02  0.111654
2017 219  6.0   50.0  -72.5   3.21  0.118357
2017 219  6.0   55.0  -72.5   3.38  0.124454
2017 219  6.0   60.0  -72.5   3.54  0.129821
2017 219  6.0   65.0  -72.5   3.67  0.134348
2017 219  6.0   70.0  -72.5   3.78  0.137952
2017 219  6.0   75.0  -72.5   3.86  0.140575
2017 219  6.0   80.0  -72.5   3.91  0.142191
2017 219  6.0   85.0  -72.5   3.93  0.142798
2017 219  6.0   90.0  -72.5   3.92  0.142427
2017 219  6.0   95.0  -72.5   3.89  0.141129
2017 219  6.0  100.0  -72.5   3.83  0.138979
2017 219  6.0  105.0  -72.5   3.75  0.136065
2017 219  6.0  110.0  -72.5   3.65  0.132490
2017 219  6.0  115.0  -72.5   3.53  0.128366
2017 219  6.0  120.0  -72.5   3.41  0.123811
2017 219  6.0  125.0  -72.5   3.27  0.118940
2017 219  6.0  130.0  -72.5   3.13  0.113878
2017 219  6.0  135.0  -72.5   2.98  0.108746
2017 219  6.0  140.0  -72.5   2.84  0.103651
2017 219  6.0  145.0  -72.5   2.70  0.098670
2017 219  6.0  150.0  -72.5   2.57  0.093837
2017 219  6.0  155.0  -72.5   2.44  0.089148
2017 219  6.0  160.0  -72.5   2.31  0.084581
2017 219  6.0  165.0  -72.5   2.19  0.080126
2017 219  6.0  170.0  -72.5   2.07  0.075786
2017 219  6.0  175.0  -72.5   1.95  0.071584
2017 219  6.0  180.0  -72.5   1.85  0.067547
2017 219  6.0 -175.0  -75.0   1.60  0.058974
2017 219  6.0 -170.0  -75.0   1.53  0.056016
2017 219  6.0 -165.0  -75.0   1.45  0.053223
2017 219  6.0 -160.0  -75.0   1.38  0.050601
2017 219  6.0 -155.0  -75.0   1.32  0.048153
2017 219  6.0 -150.0  -75.0   1.26  0.045879
2017 219  6.0 -145.0  -75.0   1.21  0.043770
2017 219  6.0 -140.0  -75.0   1.16  0.041815
2017 219  6.0 -135.0  -75.0   1.11  0.040004
2017 219  6.0 -130.0  -75.0   1.06  0.038321
2017 219  6.0 -125.0  -75.0   1.02  0.036751
2017 219  6.0 -120.0  -75.0   0.98  0.035278
2017 219  6.0 -115.0  -75.0   0.95  0.033892
2017 219  6.0 -110.0  -75.0   0.91  0.032579
2017 219  6.0 -105.0  -75.0   0.88  0.031334
2017 219  6.0 -100.0  -75.0   0.84  0.030149
2017 219  6.0  -95.0  -75.0   0.81  0.029023
2017 219  6.0  -90.0  -75.0   0.78  0.027958
2017 219  6.0  -85.0  -75.0   0.76  0.026958
2017 219  6.0  -80.0  -75.0   0.73  0.026033
2017 219  6.0  -75.0  -75.0   0.71  0.025196
2017 219  6.0  -70.0  -75.0   0.69  0.024464
2017 219  6.0  -65.0  -75.0   0.67  0.023859
2017 219  6.0  -60.0  -75.0   0.66  0.023407
2017 219  6.0  -55.0  -75.0   0.65  0.023141
2017 219  6.0  -50.0  -75.0   0.64  0.023092
2017 219  6.0  -45.0  -75.0   0.65  0.023300
2017 219  6.0  -40.0  -75.0   0.66  0.023803
2017 219  6.0  -35.0  -75.0   0.68  0.024645
2017 219  6.0  -30.0  -75.0   0.71  0.025868
2017 219  6.0  -25.0  -75.0   0.75  0.027515
2017 219  6.0  -20.0  -75.0   0.81  0.029625
2017 219  6.0  -15.0  -75.0   0.88  0.032234
2017 219  6.0  -10.0  -75.0   0.96  0.035366
2017 219  6.0   -5.0  -75.0   1.05  0.039037
2017 219  6.0    0.0  -75.0   1.16  0.043244
2017 219  6.0    5.0  -75.0   1.28  0.047966
2017 219  6.0   10.0  -75.0   1.42  0.053164
2017 219  6.0   15.0  -75.0   1.57  0.058776
2017 219  6.0   20.0  -75.0   1.73  0.064720
2017 219  6.0   25.0  -75.0   1.90  0.070898
2017 219  6.0   30.0  -75.0   2.07  0.077195
2017 219  6.0   35.0  -75.0   2.24  0.083489
2017 219  6.0   40.0  -75.0   2.41  0.089649
2017 219  6.0   45.0  -75.0   2.57  0.095545
2017 219  6.0   50.0  -75.0   2.72  0.101054
2017 219  6.0   55.0  -75.0   2.86  0.106056
2017 219  6.0   60.0  -75.0   2.99  0.110451
2017 219  6.0   65.0  -75.0   3.10  0.114155
2017 219  6.0   70.0  -75.0   3.18  0.117104
2017 219  6.0   75.0  -75.0   3.25  0.119259
2017 219  6.0   80.0  -75.0   3.29  0.120603
2017 219  6.0   85.0  -75.0   3.30  0.121143
2017 219  6.0   90.0  -75.0   3.30  0.120906
2017 219  6.0   95.0  -75.0   3.27  0.119941
2017 219  6.0  100.0  -75.0   3.23  0.118308
2017 219  6.0  105.0  -75.0   3.17  0.116081
2017 219  6.0  110.0  -75.0   3.09  0.113345
2017 219  6.0  115.0  -75.0   3.00  0.110187
2017 219  6.0  120.0  -75.0   2.91  0.106697
2017 219  6.0  125.0  -75.0   2.80  0.102962
2017 219  6.0  130.0  -75.0   2.70  0.099069
2017 219  6.0  135.0  -75.0   2.59  0.095096
2017 219  6.0  140.0  -75.0   2.48  0.091107
2017 219  6.0  145.0  -75.0   2.37  0.087158
2017 219  6.0  150.0  -75.0   2.26  0.083279
2017 219  6.0  155.0  -75.0   2.16  0.079489
2017 219  6.0  160.0  -75.0   2.06  0.075795
2017 219  6.0  165.0  -75.0   1.96  0.072201
2017 219  6.0  170.0  -75.0   1.87  0.068711
2017 219  6.0  175.0  -75.0   1.77  0.065335
2017 219  6.0  180.0  -75.0   1.69  0.062085
2017 219  6.0 -175.0  -77.5   1.47  0.054368
2017 219  6.0 -170.0  -77.5   1.41  0.052055
2017 219  6.0 -165.0  -77.5   1.35  0.049839
2017 219  6.0 -160.0  -77.5   1.29  0.047720
2017 219  6.0 -155.0  -77.5   1.24  0.045700
2017 219  6.0 -150.0  -77.5   1.19  0.043775
2017 219  6.0 -145.0  -77.5   1.15  0.041942
2017 219  6.0 -140.0  -77.5   1.10  0.040195
2017 219  6.0 -135.0  -77.5   1.06  0.038527
2017 219  6.0 -130.0  -77.5   1.02  0.036933
2017 219  6.0 -125.0  -77.5   0.98  0.035404
2017 219  6.0 -120.0  -77.5   0.94  0.033936
2017 219  6.0 -115.0  -77.5   0.90  0.032525
2017 219  6.0 -110.0  -77.5   0.86  0.031170
2017 219  6.0 -105.0  -77.5   0.83  0.029871
2017 219  6.0 -100.0  -77.5   0.80  0.028631
2017 219  6.0  -95.0  -77.5   0.76  0.027456
2017 219  6.0  -90.0  -77.5   0.74  0.026355
2017 219  6.0  -85.0  -77.5   0.71  0.025337
2017 219  6.0  -80.0  -77.5   0.68  0.024415
2017 219  6.0  -75.0  -77.5   0.66  0.023604
2017 219  6.0  -70.0  -77.5   0.64  0.022919
2017 219  6.0  -65.0  -77.5   0.63  0.022379
2017 219  6.0  -60.0  -77.5   0.61  0.022003
2017 219  6.0  -55.0  -77.5   0.61  0.021814
2017 219  6.0  -50.0  -77.5   0.61  0.021833
2017 219  6.0  -45.0  -77.5   0.61  0.022086
2017 219  6.0  -40.0  -77.5   0.63  0.022598
2017 219  6.0  -35.0  -77.5   0.65  0.023396
2017 219  6.0  -30.0  -77.5   0.67  0.024507
2017 219  6.0  -25.0  -77.5   0.71  0.025957
2017 219  6.0  -20.0  -77.5   0.76  0.027771
2017 219  6.0  -15.0  -77.5   0.81  0.029967
2017 219  6.0  -10.0  -77.5   0.88  0.032561
2017 219  6.0   -5.0  -77.5   0.96  0.035556
2017 219  6.0    0.0  -77.5   1.04  0.038948
2017 219  6.0    5.0  -77.5   1.14  0.042717
2017 219  6.0   10.0  -77.5   1.25  0.046831
2017 219  6.0   15.0  -77.5   1.37  0.051241
2017 219  6.0   20.0  -77.5   1.49  0.055886
2017 219  6.0   25.0  -77.5   1.62  0.060692
2017 219  6.0   30.0  -77.5   1.75  0.065573
2017 219  6.0   35.0  -77.5   1.88  0.070436
2017 219  6.0   40.0  -77.5   2.01  0.075185
2017 219  6.0   45.0  -77.5   2.13  0.079724
2017 219  6.0   50.0  -77.5   2.25  0.083959
2017 219  6.0   55.0  -77.5   2.35  0.087808
2017 219  6.0   60.0  -77.5   2.45  0.091193
2017 219  6.0   65.0  -77.5   2.53  0.094057
2017 219  6.0   70.0  -77.5   2.59  0.096356
2017 219  6.0   75.0  -77.5   2.64  0.098065
2017 219  6.0   80.0  -77.5   2.67  0.099171
2017 219  6.0   85.0  -77.5   2.68  0.099686
2017 219  6.0   90.0  -77.5   2.68  0.099627
2017 219  6.0   95.0  -77.5   2.66  0.099034
2017 219  6.0  100.0  -77.5   2.63  0.097950
2017 219  6.0  105.0  -77.5   2.59  0.096431
2017 219  6.0  110.0  -77.5   2.54  0.094535
2017 219  6.0  115.0  -77.5   2.48  0.092326
2017 219  6.0  120.0  -77.5   2.42  0.089866
2017 219  6.0  125.0  -77.5   2.35  0.087216
2017 219  6.0  130.0  -77.5   2.27  0.084430
2017 219  6.0  135.0  -77.5   2.19  0.081562
2017 219  6.0  140.0  -77.5   2.12  0.078656
2017 219  6.0  145.0  -77.5   2.04  0.075745
2017 219  6.0  150.0  -77.5   1.96  0.072858
2017 219  6.0  155.0  -77.5   1.88  0.070013
2017 219  6.0  160.0  -77.5   1.81  0.067223
2017 219  6.0  165.0  -77.5   1.73  0.064498
2017 219  6.0  170.0  -77.5   1.66  0.061844
2017 219  6.0  175.0  -77.5   1.59  0.059268
2017 219  6.0  180.0  -77.5   1.53  0.056774
2017 219  6.0 -175.0  -80.0   1.33  0.049815
2017 219  6.0 -170.0  -80.0   1.29  0.048138
2017 219  6.0 -165.0  -80.0   1.25  0.046507
2017 219  6.0 -160.0  -80.0   1.21  0.044922
2017 219  6.0 -155.0  -80.0   1.17  0.043380
2017 219  6.0 -150.0  -80.0   1.13  0.041880
2017 219  6.0 -145.0  -80.0   1.09  0.040419
2017 219  6.0 -140.0  -80.0   1.06  0.038995
2017 219  6.0 -135.0  -80.0   1.02  0.037604
2017 219  6.0 -130.0  -80.0   0.99  0.036246
2017 219  6.0 -125.0  -80.0   0.95  0.034919
2017 219  6.0 -120.0  -80.0   0.92  0.033622
2017 219  6.0 -115.0  -80.0   0.89  0.032359
2017 219  6.0 -110.0  -80.0   0.85  0.031132
2017 219  6.0 -105.0  -80.0   0.82  0.029945
2017 219  6.0 -100.0  -80.0   0.79  0.028808
2017 219  6.0  -95.0  -80.0   0.76  0.027728
2017 219  6.0  -90.0  -80.0   0.74  0.026715
2017 219  6.0  -85.0  -80.0   0.71  0.025781
2017 219  6.0  -80.0  -80.0   0.69  0.024940
2017 219  6.0  -75.0  -80.0   0.67  0.024205
2017 219  6.0  -70.0  -80.0   0.65  0.023590
2017 219  6.0  -65.0  -80.0   0.64  0.023109
2017 219  6.0  -60.0  -80.0   0.63  0.022780
2017 219  6.0  -55.0  -80.0   0.62  0.022615
2017 219  6.0  -50.0  -80.0   0.62  0.022632
2017 219  6.0  -45.0  -80.0   0.63  0.022846
2017 219  6.0  -40.0  -80.0   0.64  0.023274
2017 219  6.0  -35.0  -80.0   0.65  0.023931
2017 219  6.0  -30.0  -80.0   0.68  0.024831
2017 219  6.0  -25.0  -80.0   0.71  0.025988
2017 219  6.0  -20.0  -80.0   0.74  0.027413
2017 219  6.0  -15.0  -80.0   0.79  0.029114
2017 219  6.0  -10.0  -80.0   0.84  0.031095
2017 219  6.0   -5.0  -80.0   0.89  0.033352
2017 219  6.0    0.0  -80.0   0.96  0.035877
2017 219  6.0    5.0  -80.0   1.03  0.038649
2017 219  6.0   10.0  -80.0   1.11  0.041646
2017 219  6.0   15.0  -80.0   1.19  0.044829
2017 219  6.0   20.0  -80.0   1.28  0.048156
2017 219  6.0   25.0  -80.0   1.37  0.051576
2017 219  6.0   30.0  -80.0   1.46  0.055032
2017 219  6.0   35.0  -80.0   1.55  0.058461
2017 219  6.0   40.0  -80.0   1.64  0.061802
2017 219  6.0   45.0  -80.0   1.73  0.064990
2017 219  6.0   50.0  -80.0   1.81  0.067967
2017 219  6.0   55.0  -80.0   1.88  0.070679
2017 219  6.0   60.0  -80.0   1.94  0.073078
2017 219  6.0   65.0  -80.0   2.00  0.075127
2017 219  6.0   70.0  -80.0   2.04  0.076799
2017 219  6.0   75.0  -80.0   2.08  0.078078
2017 219  6.0   80.0  -80.0   2.11  0.078957
2017 219  6.0   85.0  -80.0   2.12  0.079442
2017 219  6.0   90.0  -80.0   2.13  0.079547
2017 219  6.0   95.0  -80.0   2.12  0.079294
2017 219  6.0  100.0  -80.0   2.11  0.078712
2017 219  6.0  105.0  -80.0   2.09  0.077836
2017 219  6.0  110.0  -80.0   2.06  0.076701
2017 219  6.0  115.0  -80.0   2.02  0.075347
2017 219  6.0  120.0  -80.0   1.98  0.073811
2017 219  6.0  125.0  -80.0   1.94  0.072133
2017 219  6.0  130.0  -80.0   1.89  0.070347
2017 219  6.0  135.0  -80.0   1.84  0.068483
2017 219  6.0  140.0  -80.0   1.79  0.066572
2017 219  6.0  145.0  -80.0   1.74  0.064635
2017 219  6.0  150.0  -80.0   1.68  0.062693
2017 219  6.0  155.0  -80.0   1.63  0.060760
2017 219  6.0  160.0  -80.0   1.57  0.058847
2017 219  6.0  165.0  -80.0   1.52  0.056963
2017 219  6.0  170.0  -80.0   1.47  0.055114
2017 219  6.0  175.0  -80.0   1.42  0.053304
2017 219  6.0  180.0  -80.0   1.38  0.051538
2017 219  6.0 -175.0  -82.5   1.21  0.045321
2017 219  6.0 -170.0  -82.5   1.18  0.044254
2017 219  6.0 -165.0  -82.5   1.16  0.043199
2017 219  6.0 -160.0  -82.5   1.13  0.042155
2017 219  6.0 -155.0  -82.5   1.10  0.041121
2017 219  6.0 -150.0  -82.5   1.08  0.040095
2017 219  6.0 -145.0  -82.5   1.05  0.039076
2017 219  6.0 -140.0  -82.5   1.03  0.038064
2017 219  6.0 -135.0  -82.5   1.00  0.037057
2017 219  6.0 -130.0  -82.5   0.97  0.036056
2017 219  6.0 -125.0  -82.5   0.95  0.035062
2017 219  6.0 -120.0  -82.5   0.92  0.034076
2017 219  6.0 -115.0  -82.5   0.90  0.033104
2017 219  6.0 -110.0  -82.5   0.87  0.032149
2017 219  6.0 -105.0  -82.5   0.85  0.031218
2017 219  6.0 -100.0  -82.5   0.82  0.030317
2017 219  6.0  -95.0  -82.5   0.80  0.029457
2017 219  6.0  -90.0  -82.5   0.78  0.028646
2017 219  6.0  -85.0  -82.5   0.76  0.027894
2017 219  6.0  -80.0  -82.5   0.74  0.027213
2017 219  6.0  -75.0  -82.5   0.72  0.026614
2017 219  6.0  -70.0  -82.5   0.71  0.026108
2017 219  6.0  -65.0  -82.5   0.70  0.025707
2017 219  6.0  -60.0  -82.5   0.69  0.025422
2017 219  6.0  -55.0  -82.5   0.69  0.025264
2017 219  6.0  -50.0  -82.5   0.69  0.025243
2017 219  6.0  -45.0  -82.5   0.69  0.025370
2017 219  6.0  -40.0  -82.5   0.69  0.025652
2017 219  6.0  -35.0  -82.5   0.70  0.026097
2017 219  6.0  -30.0  -82.5   0.72  0.026712
2017 219  6.0  -25.0  -82.5   0.74  0.027502
2017 219  6.0  -20.0  -82.5   0.76  0.028469
2017 219  6.0  -15.0  -82.5   0.79  0.029613
2017 219  6.0  -10.0  -82.5   0.82  0.030930
2017 219  6.0   -5.0  -82.5   0.86  0.032416
2017 219  6.0    0.0  -82.5   0.90  0.034058
2017 219  6.0    5.0  -82.5   0.95  0.035843
2017 219  6.0   10.0  -82.5   1.00  0.037752
2017 219  6.0   15.0  -82.5   1.05  0.039761
2017 219  6.0   20.0  -82.5   1.10  0.041843
2017 219  6.0   25.0  -82.5   1.16  0.043968
2017 219  6.0   30.0  -82.5   1.22  0.046104
2017 219  6.0   35.0  -82.5   1.27  0.048215
2017 219  6.0   40.0  -82.5   1.33  0.050268
2017 219  6.0   45.0  -82.5   1.38  0.052228
2017 219  6.0   50.0  -82.5   1.44  0.054063
2017 219  6.0   55.0  -82.5   1.48  0.055744
2017 219  6.0   60.0  -82.5   1.53  0.057247
2017 219  6.0   65.0  -82.5   1.56  0.058551
2017 219  6.0   70.0  -82.5   1.59  0.059642
2017 219  6.0   75.0  -82.5   1.62  0.060509
2017 219  6.0   80.0  -82.5   1.64  0.061151
2017 219  6.0   85.0  -82.5   1.65  0.061569
2017 219  6.0   90.0  -82.5   1.66  0.061770
2017 219  6.0   95.0  -82.5   1.66  0.061763
2017 219  6.0  100.0  -82.5   1.66  0.061564
2017 219  6.0  105.0  -82.5   1.65  0.061189
2017 219  6.0  110.0  -82.5   1.63  0.060659
2017 219  6.0  115.0  -82.5   1.62  0.059992
2017 219  6.0  120.0  -82.5   1.60  0.059208
2017 219  6.0  125.0  -82.5   1.57  0.058329
2017 219  6.0  130.0  -82.5   1.55  0.057372
2017 219  6.0  135.0  -82.5   1.52  0.056354
2017 219  6.0  140.0  -82.5   1.49  0.055292
2017 219  6.0  145.0  -82.5   1.46  0.054198
2017 219  6.0  150.0  -82.5   1.43  0.053085
2017 219  6.0  155.0  -82.5   1.39  0.051962
2017 219  6.0  160.0  -82.5   1.36  0.050836
2017 219  6.0  165.0  -82.5   1.33  0.049714
2017 219  6.0  170.0  -82.5   1.30  0.048599
2017 219  6.0  175.0  -82.5   1.27  0.047494
2017 219  6.0  180.0  -82.5   1.24  0.046401
2017 219  6.0 -175.0  -85.0   1.10  0.041009
2017 219  6.0 -170.0  -85.0   1.08  0.040484
2017 219  6.0 -165.0  -85.0   1.07  0.039954
2017 219  6.0 -160.0  -85.0   1.06  0.039418
2017 219  6.0 -155.0  -85.0   1.04  0.038876
2017 219  6.0 -150.0  -85.0   1.03  0.038327
2017 219  6.0 -145.0  -85.0   1.02  0.037770
2017 219  6.0 -140.0  -85.0   1.00  0.037205
2017 219  6.0 -135.0  -85.0   0.99  0.036632
2017 219  6.0 -130.0  -85.0   0.97  0.036053
2017 219  6.0 -125.0  -85.0   0.96  0.035468
2017 219  6.0 -120.0  -85.0   0.94  0.034879
2017 219  6.0 -115.0  -85.0   0.92  0.034290
2017 219  6.0 -110.0  -85.0   0.91  0.033704
2017 219  6.0 -105.0  -85.0   0.89  0.033126
2017 219  6.0 -100.0  -85.0   0.88  0.032560
2017 219  6.0  -95.0  -85.0   0.86  0.032013
2017 219  6.0  -90.0  -85.0   0.85  0.031492
2017 219  6.0  -85.0  -85.0   0.84  0.031002
2017 219  6.0  -80.0  -85.0   0.82  0.030552
2017 219  6.0  -75.0  -85.0   0.81  0.030148
2017 219  6.0  -70.0  -85.0   0.80  0.029798
2017 219  6.0  -65.0  -85.0   0.80  0.029509
2017 219  6.0  -60.0  -85.0   0.79  0.029289
2017 219  6.0  -55.0  -85.0   0.78  0.029142
2017 219  6.0  -50.0  -85.0   0.78  0.029077
2017 219  6.0  -45.0  -85.0   0.78  0.029095
2017 219  6.0  -40.0  -85.0   0.78  0.029204
2017 219  6.0  -35.0  -85.0   0.79  0.029405
2017 219  6.0  -30.0  -85.0   0.79  0.029700
2017 219  6.0  -25.0  -85.0   0.80  0.030090
2017 219  6.0  -20.0  -85.0   0.81  0.030575
2017 219  6.0  -15.0  -85.0   0.83  0.031151
2017 219  6.0  -10.0  -85.0   0.84  0.031815
2017 219  6.0   -5.0  -85.0   0.86  0.032562
2017 219  6.0    0.0  -85.0   0.88  0.033384
2017 219  6.0    5.0  -85.0   0.91  0.034273
2017 219  6.0   10.0  -85.0   0.93  0.035217
2017 219  6.0   15.0  -85.0   0.96  0.036206
2017 219  6.0   20.0  -85.0   0.98  0.037226
2017 219  6.0   25.0  -85.0   1.01  0.038263
2017 219  6.0   30.0  -85.0   1.04  0.039303
2017 219  6.0   35.0  -85.0   1.07  0.040330
2017 219  6.0   40.0  -85.0   1.10  0.041331
2017 219  6.0   45.0  -85.0   1.13  0.042290
2017 219  6.0   50.0  -85.0   1.15  0.043196
2017 219  6.0   55.0  -85.0   1.18  0.044035
2017 219  6.0   60.0  -85.0   1.20  0.044798
2017 219  6.0   65.0  -85.0   1.22  0.045476
2017 219  6.0   70.0  -85.0   1.24  0.046064
2017 219  6.0   75.0  -85.0   1.25  0.046556
2017 219  6.0   80.0  -85.0   1.27  0.046950
2017 219  6.0   85.0  -85.0   1.27  0.047248
2017 219  6.0   90.0  -85.0   1.28  0.047449
2017 219  6.0   95.0  -85.0   1.28  0.047558
2017 219  6.0  100.0  -85.0   1.29  0.047580
2017 219  6.0  105.0  -85.0   1.28  0.047521
2017 219  6.0  110.0  -85.0   1.28  0.047387
2017 219  6.0  115.0  -85.0   1.27  0.047187
2017 219  6.0  120.0  -85.0   1.27  0.046927
2017 219  6.0  125.0  -85.0   1.26  0.046616
2017 219  6.0  130.0  -85.0   1.25  0.046261
2017 219  6.0  135.0  -85.0   1.23  0.045869
2017 219  6.0  140.0  -85.0   1.22  0.045448
2017 219  6.0  145.0  -85.0   1.21  0.045001
2017 219  6.0  150.0  -85.0   1.19  0.044536
2017 219  6.0  155.0  -85.0   1.18  0.044055
2017 219  6.0  160.0  -85.0   1.17  0.043564
2017 219  6.0  165.0  -85.0   1.15  0.043064
2017 219  6.0  170.0  -85.0   1.14  0.042558
2017 219  6.0  175.0  -85.0   1.12  0.042045
2017 219  6.0  180.0  -85.0   1.11  0.041530
2017 219  6.0 -175.0  -87.5   0.99  0.037159
2017 219  6.0 -170.0  -87.5   0.99  0.037033
2017 219  6.0 -165.0  -87.5   0.99  0.036901
2017 219  6.0 -160.0  -87.5   0.99  0.036761
2017 219  6.0 -155.0  -87.5   0.98  0.036611
2017 219  6.0 -150.0  -87.5   0.98  0.036454
2017 219  6.0 -145.0  -87.5   0.97  0.036288
2017 219  6.0 -140.0  -87.5   0.97  0.036112
2017 219  6.0 -135.0  -87.5   0.96  0.035929
2017 219  6.0 -130.0  -87.5   0.96  0.035738
2017 219  6.0 -125.0  -87.5   0.95  0.035538
2017 219  6.0 -120.0  -87.5   0.95  0.035332
2017 219  6.0 -115.0  -87.5   0.94  0.035121
2017 219  6.0 -110.0  -87.5   0.94  0.034906
2017 219  6.0 -105.0  -87.5   0.93  0.034688
2017 219  6.0 -100.0  -87.5   0.93  0.034470
2017 219  6.0  -95.0  -87.5   0.92  0.034255
2017 219  6.0  -90.0  -87.5   0.91  0.034043
2017 219  6.0  -85.0  -87.5   0.91  0.033839
2017 219  6.0  -80.0  -87.5   0.90  0.033645
2017 219  6.0  -75.0  -87.5   0.90  0.033462
2017 219  6.0  -70.0  -87.5   0.89  0.033296
2017 219  6.0  -65.0  -87.5   0.89  0.033146
2017 219  6.0  -60.0  -87.5   0.88  0.033018
2017 219  6.0  -55.0  -87.5   0.88  0.032913
2017 219  6.0  -50.0  -87.5   0.88  0.032832
2017 219  6.0  -45.0  -87.5   0.88  0.032778
2017 219  6.0  -40.0  -87.5   0.88  0.032753
2017 219  6.0  -35.0  -87.5   0.88  0.032757
2017 219  6.0  -30.0  -87.5   0.88  0.032790
2017 219  6.0  -25.0  -87.5   0.88  0.032854
2017 219  6.0  -20.0  -87.5   0.88  0.032948
2017 219  6.0  -15.0  -87.5   0.88  0.033070
2017 219  6.0  -10.0  -87.5   0.89  0.033221
2017 219  6.0   -5.0  -87.5   0.89  0.033397
2017 219  6.0    0.0  -87.5   0.89  0.033598
2017 219  6.0    5.0  -87.5   0.90  0.033820
2017 219  6.0   10.0  -87.5   0.91  0.034060
2017 219  6.0   15.0  -87.5   0.91  0.034316
2017 219  6.0   20.0  -87.5   0.92  0.034583
2017 219  6.0   25.0  -87.5   0.93  0.034860
2017 219  6.0   30.0  -87.5   0.93  0.035140
2017 219  6.0   35.0  -87.5   0.94  0.035422
2017 219  6.0   40.0  -87.5   0.95  0.035702
2017 219  6.0   45.0  -87.5   0.95  0.035976
2017 219  6.0   50.0  -87.5   0.96  0.036241
2017 219  6.0   55.0  -87.5   0.97  0.036494
2017 219  6.0   60.0  -87.5   0.97  0.036732
2017 219  6.0   65.0  -87.5   0.98  0.036954
2017 219  6.0   70.0  -87.5   0.99  0.037157
2017 219  6.0   75.0  -87.5   0.99  0.037341
2017 219  6.0   80.0  -87.5   0.99  0.037503
2017 219  6.0   85.0  -87.5   1.00  0.037645
2017 219  6.0   90.0  -87.5   1.00  0.037765
2017 219  6.0   95.0  -87.5   1.01  0.037864
2017 219  6.0  100.0  -87.5   1.01  0.037943
2017 219  6.0  105.0  -87.5   1.01  0.038001
2017 219  6.0  110.0  -87.5   1.01  0.038041
2017 219  6.0  115.0  -87.5   1.01  0.038063
2017 219  6.0  120.0  -87.5   1.01  0.038069
2017 219  6.0  125.0  -87.5   1.01  0.038059
2017 219  6.0  130.0  -87.5   1.01  0.038037
2017 219  6.0  135.0  -87.5   1.01  0.038001
2017 219  6.0  140.0  -87.5   1.01  0.037954
2017 219  6.0  145.0  -87.5   1.01  0.037897
2017 219  6.0  150.0  -87.5   1.01  0.037831
2017 219  6.0  155.0  -87.5   1.01  0.037757
2017 219  6.0  160.0  -87.5   1.01  0.037675
2017 219  6.0  165.0  -87.5   1.00  0.037586
2017 219  6.0  170.0  -87.5   1.00  0.037489
2017 219  6.0  175.0  -87.5   1.00  0.037386
2017 219  6.0  180.0  -87.5   1.00  0.037276
2017 219  8.0 -175.0   87.5   6.13  0.211701
2017 219  8.0 -170.0   87.5   6.13  0.211544
2017 219  8.0 -165.0   87.5   6.12  0.211409
2017 219  8.0 -160.0   87.5   6.12  0.211298
2017 219  8.0 -155.0   87.5   6.11  0.211217
2017 219  8.0 -150.0   87.5   6.11  0.211165
2017 219  8.0 -145.0   87.5   6.11  0.211145
2017 219  8.0 -140.0   87.5   6.11  0.211158
2017 219  8.0 -135.0   87.5   6.11  0.211203
2017 219  8.0 -130.0   87.5   6.11  0.211285
2017 219  8.0 -125.0   87.5   6.11  0.211401
2017 219  8.0 -120.0   87.5   6.11  0.211550
2017 219  8.0 -115.0   87.5   6.12  0.211730
2017 219  8.0 -110.0   87.5   6.13  0.211940
2017 219  8.0 -105.0   87.5   6.14  0.212177
2017 219  8.0 -100.0   87.5   6.14  0.212438
2017 219  8.0  -95.0   87.5   6.15  0.212721
2017 219  8.0  -90.0   87.5   6.16  0.213020
2017 219  8.0  -85.0   87.5   6.17  0.213334
2017 219  8.0  -80.0   87.5   6.18  0.213656
2017 219  8.0  -75.0   87.5   6.19  0.213984
2017 219  8.0  -70.0   87.5   6.20  0.214313
2017 219  8.0  -65.0   87.5   6.21  0.214639
2017 219  8.0  -60.0   87.5   6.22  0.214959
2017 219  8.0  -55.0   87.5   6.23  0.215268
2017 219  8.0  -50.0   87.5   6.24  0.215564
2017 219  8.0  -45.0   87.5   6.25  0.215841
2017 219  8.0  -40.0   87.5   6.26  0.216101
2017 219  8.0  -35.0   87.5   6.27  0.216338
