vTEC sTEC IonoDelay  
32.699671 75.935346 12.329808 
30.476310 80.640836 13.093850 
69.377394 187.999201 30.525890 
70.556823 168.539273 27.366134 
68.621735 138.561015 22.498491 
65.213118 111.467402 18.099235 
61.440947 90.747181 14.734842 
57.923599 75.931683 12.329213 
54.941469 65.754473 10.676715 
52.537328 59.054162 9.588769 
50.584806 54.926837 8.918605 
48.851591 52.698222 8.556739 
47.067943 51.874710 8.423024 
44.997844 52.111025 8.461395 
42.501329 53.200258 8.638256 
39.574364 55.082264 8.943842 
36.357529 57.854921 9.394045 
33.112761 61.730986 10.023411 
30.170826 66.741975 10.837058 
27.841874 71.760886 11.651991 
55.479461 146.740955 23.826688 
56.687993 127.888630 20.765590 
54.975220 102.485740 16.640860 
52.000032 81.113679 13.170627 
48.884968 65.650490 10.659831 
46.220649 55.212912 8.965056 
44.227565 48.580756 7.888176 
42.863525 44.749203 7.266038 
41.898583 42.965102 6.976349 
40.990950 42.667217 6.927980 
39.780173 43.436209 7.052843 
37.992932 44.979947 7.303504 
35.536552 47.156966 7.656992 
32.545591 50.020044 8.121877 
29.354580 53.799828 8.735610 
26.385568 58.529339 9.503552 
23.940631 62.615685 10.167062 
42.698639 110.612220 17.960377 
42.872269 92.259990 14.980480 
40.903159 71.467823 11.604405 
38.168331 55.357493 8.988532 
35.583704 44.406925 7.210461 
33.603455 37.513072 6.091089 
32.349747 33.593166 5.454605 
31.699183 31.837928 5.169602 
31.350434 31.664408 5.141427 
30.905670 32.637317 5.299401 
29.983515 34.423499 5.589428 
28.353966 36.801781 5.975595 
26.047354 39.720425 6.449503 
23.362806 43.292191 7.029459 
20.710591 47.270896 7.675491 
18.292687 49.185326 7.986342 
34.767420 88.906245 14.435925 
33.921211 70.595528 11.462769 
31.589703 52.631576 8.545918 
28.869640 39.715771 6.448747 
26.474673 31.422153 5.102092 
24.729973 26.524880 4.306910 
23.655259 24.024727 3.900954 
23.043921 23.221473 3.770527 
22.552118 23.628141 3.836559 
21.807357 24.890936 4.041602 
20.540461 26.758737 4.344882 
18.714886 29.114916 4.727460 
16.563269 31.946863 5.187290 
14.411305 34.647594 5.625815 
12.370630 34.242001 5.559958 
30.498149 77.780898 12.629475 
29.188354 59.684509 9.691120 
26.604345 43.047941 6.989800 
23.790725 31.699983 5.147204 
21.406416 24.780468 4.023665 
19.684047 20.944206 3.400762 
18.501875 19.155564 3.110336 
17.530464 18.699018 3.036205 
16.415342 19.096805 3.100795 
14.940695 20.054633 3.256320 
13.138111 21.461608 3.484774 
11.276191 23.300644 3.783383 
9.635679 24.762296 4.020715 
27.295800 70.188471 11.396674 
26.003316 53.128691 8.626636 
23.294889 37.302889 6.056961 
20.412985 26.934838 4.373475 
18.087169 21.021297 3.413279 
16.423179 18.040427 2.929268 
15.069210 16.804602 2.728604 
13.578235 16.507134 2.680304 
11.754151 16.698863 2.711435 
9.787033 17.295674 2.808341 
8.097573 18.380041 2.984412 
6.949085 18.981377 3.082053 
23.672545 61.960857 10.060736 
22.766185 47.274006 7.675996 
20.067095 32.416636 5.263569 
17.234284 23.078628 3.747333 
15.108339 18.283813 2.968788 
13.517163 16.206620 2.631509 
11.828592 15.409492 2.502077 
9.757557 15.084652 2.449332 
7.690161 15.145644 2.459235 
6.228810 15.703940 2.549887 
18.771170 51.147406 8.304929 
19.281226 43.618030 7.082366 
17.255197 30.525824 4.956553 
14.680279 21.494907 3.490181 
12.727007 17.018617 2.763354 
11.155930 15.193165 2.466951 
9.280356 14.328987 2.326633 
7.167806 13.727128 2.228907 
5.544312 13.541800 2.198815 
13.052699 35.746256 5.804207 
14.635394 32.924199 5.345983 
12.668749 22.096925 3.587932 
10.512339 16.106318 2.615222 
8.677526 13.991769 2.271878 
6.369580 12.704293 2.062827 
4.547773 11.673565 1.895465 
9.516387 26.245202 4.261498 
9.773052 23.319242 3.786402 
8.933547 16.754498 2.720469 
7.066992 13.119456 2.130238 
4.735863 11.109023 1.803799 
1.959178 5.386444 0.874610 
10.367480 25.981581 4.218693 
5.634664 12.206044 1.981925 
27.006336 69.575201 11.297096 
28.087119 68.159354 11.067201 
26.655292 58.597572 9.514631 
24.445049 60.048739 9.750261 
28.959258 70.061119 11.375995 
27.745965 54.956059 8.923350 
26.143871 48.096887 7.809609 
23.804051 47.909273 7.779146 
21.967006 54.322515 8.820480 
30.537139 74.830929 12.150481 
29.044204 56.407692 9.159055 
27.515531 45.222773 7.342932 
25.679634 40.038545 6.501157 
23.269062 38.870914 6.311565 
21.008715 42.028647 6.824294 
19.922891 50.259368 8.160737 
34.014003 85.094896 13.817067 
32.272727 63.657002 10.336143 
30.215807 48.347913 7.850369 
28.162795 39.611471 6.431812 
25.830842 34.966760 5.677638 
23.134631 33.047394 5.365986 
20.539393 33.874075 5.500217 
18.818846 38.664968 6.278125 
18.294758 47.319950 7.683456 
41.060691 105.331039 17.102859 
39.303899 80.265378 13.032886 
36.648814 59.632443 9.682666 
33.862800 46.501947 7.550635 
30.946533 38.451980 6.243542 
27.739036 33.495746 5.438786 
24.324914 30.665768 4.979276 
21.110347 29.838421 4.844937 
18.662931 31.674758 5.143108 
17.394425 37.323855 6.060366 
17.143775 45.511539 7.389820 
51.699372 141.133598 22.916208 
50.950878 117.204007 19.030702 
48.375495 88.748984 14.410390 
45.225384 67.819950 11.012091 
41.953648 53.978385 8.764602 
38.479773 44.788727 7.272455 
34.631927 38.466987 6.245979 
30.435929 34.027437 5.525118 
26.188519 31.084741 5.047305 
22.356230 29.717833 4.825357 
19.402216 30.441790 4.942908 
17.610689 34.129384 5.541672 
16.907625 40.957477 6.650366 
16.785142 46.683955 7.580188 
62.357984 168.403821 27.344141 
61.066205 138.004260 22.408090 
58.106273 104.958771 17.042413 
54.759727 80.914597 13.138301 
51.440827 64.932242 10.543207 
47.993944 54.237001 8.806595 
44.099178 46.760944 7.592689 
39.582613 41.263935 6.700126 
34.579589 37.130977 6.029048 
29.521453 34.213642 5.555353 
24.981063 32.751875 5.318002 
21.467296 33.357030 5.416263 
19.244628 36.905608 5.992454 
18.191527 43.531377 7.068296 
17.776277 49.206672 7.989808 
67.771235 186.760033 30.324684 
66.445855 159.043608 25.824300 
63.637546 123.774663 20.097595 
60.524710 96.234993 15.625911 
57.641646 77.405625 12.568541 
54.975970 64.812304 10.523732 
52.230165 56.222404 9.128969 
49.046168 50.117325 8.137673 
45.187916 45.559071 7.397538 
40.663292 42.040922 6.826287 
35.754870 39.402361 6.397858 
30.947782 37.798732 6.137473 
26.780648 37.704988 6.122251 
23.671313 39.899207 6.478532 
21.759021 45.146065 7.330477 
20.788745 52.548918 8.532496 
66.280522 167.704453 27.230582 
63.801908 134.667783 21.866337 
60.936895 105.958344 17.204716 
58.257360 85.229652 13.838947 
55.920177 71.012160 11.530418 
53.809114 61.306697 9.954518 
51.672286 54.587774 8.863551 
49.234588 49.822639 8.089824 
46.291650 46.346397 7.525378 
42.782205 43.767327 7.106608 
38.827083 41.923385 6.807203 
34.720986 40.881954 6.638103 
30.870692 40.968899 6.652220 
27.688104 42.798602 6.949314 
25.457467 47.192111 7.662699 
24.196805 54.521964 8.852865 
23.569170 62.477095 10.144559 
64.759299 171.896906 27.911321 
62.873607 144.312212 23.432327 
60.364048 116.074498 18.847300 
57.799220 93.830285 15.235453 
55.447857 77.761117 12.626263 
53.334345 66.406319 10.782557 
51.341137 58.364145 9.476729 
49.293048 52.600695 8.540904 
47.021924 48.411369 7.860672 
44.414232 45.336884 7.361461 
41.442524 43.100549 6.998342 
38.181166 41.577156 6.750985 
34.805416 40.792539 6.623584 
31.570988 40.949604 6.649087 
28.770652 42.468728 6.895751 
26.666246 45.994763 7.468282 
25.397272 52.180490 8.472674 
24.878235 60.677387 9.852336 
24.766642 67.972833 11.036915 
63.106478 175.760084 28.538595 
61.557790 155.704526 25.282125 
59.085818 126.277691 20.504018 
56.442562 100.813219 16.369289 
54.027517 82.190347 13.345448 
51.895030 69.190942 11.234703 
49.898733 60.128499 9.763211 
47.814090 53.700143 8.719424 
45.432951 49.027449 7.960707 
42.632662 45.559858 7.397666 
39.415431 42.990923 6.980541 
35.915509 41.210899 6.691515 
32.378163 40.296866 6.543101 
29.117868 40.538087 6.582268 
26.460206 42.479530 6.897505 
24.664985 46.888399 7.613384 
23.824603 54.253739 8.809312 
23.762487 62.944584 10.220466 
54.854122 139.239888 22.608721 
51.806174 110.190830 17.891955 
49.233297 87.059182 14.136012 
47.268756 71.293722 11.576136 
45.712309 60.924886 9.892523 
44.210867 54.042399 8.774997 
42.394292 49.326690 8.009295 
39.995338 45.957801 7.462281 
36.943007 43.493878 7.062207 
33.401819 41.807126 6.788325 
29.740424 41.074674 6.669395 
26.437453 41.807738 6.788425 
23.948061 44.845373 7.281653 
22.549708 50.940915 8.271401 
22.195563 58.861142 9.557428 
43.748015 111.716331 18.139654 
40.545061 86.443186 14.035992 
38.438723 68.188268 11.071896 
37.183875 56.758014 9.215938 
36.355071 49.874510 8.098246 
35.462147 45.750224 7.428576 
34.071039 43.252110 7.022951 
31.946970 41.753701 6.779651 
29.168873 41.069874 6.668616 
26.143854 41.486451 6.736257 
23.481213 43.797217 7.111461 
21.742826 48.972677 7.951813 
21.142256 56.190672 9.123817 
32.662998 84.129098 13.660248 
29.939804 64.570466 10.484465 
28.387108 51.426115 8.350184 
27.565479 43.813875 7.114166 
26.997289 39.735474 6.451946 
26.223261 37.795508 6.136949 
24.934081 37.223374 6.044050 
23.131555 37.817093 6.140454 
21.211156 40.027128 6.499303 
19.837846 44.861417 7.284258 
19.559639 52.163621 8.469935 
24.855125 64.764518 10.515973 
22.771857 50.302154 8.167684 
21.509836 40.826631 6.629120 
20.635344 35.619795 5.783673 
19.760752 33.196357 5.390174 
18.656643 32.696668 5.309038 
17.408572 34.019802 5.523879 
16.509810 37.871514 6.149290 
16.694122 44.751946 7.266483 
20.176990 53.389986 8.669063 
18.472705 42.560051 6.910580 
17.168959 35.492570 5.763015 
15.915093 31.805828 5.164390 
14.610066 30.662354 4.978721 
13.591978 32.133056 5.217523 
13.650845 36.879912 5.988282 
17.217243 46.497532 7.549918 
15.558949 38.396069 6.234464 
13.993078 33.305386 5.407877 
12.530972 31.297087 5.081785 
11.896220 32.522863 5.280817 
14.018043 38.190654 6.201110 
12.472727 34.081284 5.533862 
32.742504 49.483473 8.034753 
30.816631 53.345559 8.661849 
28.353501 47.066007 7.642223 
27.233678 36.805654 5.976224 
27.192153 38.265665 6.213290 
37.071217 74.882760 12.158897 
33.915564 71.506167 11.610631 
30.273733 56.335182 9.147281 
28.456529 42.340738 6.874969 
26.857937 33.294933 5.406180 
24.502863 29.147169 4.732697 
26.987600 36.190956 5.876414 
34.676715 57.969177 9.412597 
41.313929 97.654962 15.856475 
38.880981 97.320844 15.802224 
35.469426 85.802269 13.931924 
31.943760 67.622028 10.979954 
29.411390 50.281004 8.164250 
27.971100 38.345891 6.226316 
26.255913 30.628386 4.973206 
23.647433 25.810104 4.190850 
22.634473 25.728339 4.177573 
26.237276 34.319548 5.572549 
33.479224 54.086431 8.782146 
39.753988 80.268361 13.033370 
43.666387 116.943963 18.988478 
41.394741 114.491770 18.590309 
38.551169 106.619236 17.312026 
35.641692 95.416477 15.493007 
32.891056 79.292885 12.874980 
30.446678 60.772634 9.867801 
28.690259 45.794742 7.435804 
27.355577 35.685650 5.794366 
25.563043 28.782353 4.673461 
23.021889 24.003690 3.897538 
20.913435 21.810619 3.541444 
21.272533 23.968495 3.891823 
25.228224 32.947011 5.349687 
31.787350 50.807780 8.249784 
38.429107 76.809405 12.471731 
42.797322 103.271299 16.768414 
33.144480 88.720690 14.405796 
31.450440 73.362505 11.912049 
29.916879 56.891397 9.237595 
28.569173 43.886410 7.125944 
27.114492 34.650023 5.626209 
25.127882 28.005830 4.547375 
22.567543 23.184105 3.764460 
20.096928 20.189808 3.278269 
18.915793 19.735092 3.204435 
20.136904 23.131283 3.755883 
24.068407 32.121519 5.215650 
29.913433 48.466901 7.869689 
36.127480 72.636669 11.794194 
41.155249 100.323520 16.289776 
44.000001 120.127075 19.505327 
32.480952 85.990927 13.962557 
32.145919 73.072845 11.865017 
31.394896 58.355097 9.475260 
30.127877 45.907843 7.454169 
28.287387 36.395320 5.909597 
25.820466 29.212691 4.743336 
22.904294 23.839805 3.870927 
20.047954 20.129152 3.268420 
18.005630 18.302701 2.971854 
17.553381 18.952551 3.077372 
19.190479 23.055534 3.743583 
22.885509 31.946991 5.187311 
28.016436 47.118418 7.650733 
33.558972 69.275076 11.248364 
38.432460 95.361207 15.484033 
41.850960 115.478081 18.750459 
34.599357 93.811712 15.232437 
36.046667 86.428140 14.033549 
36.274603 72.932224 11.842184 
35.299411 59.102042 9.596543 
33.351251 47.402092 7.696794 
30.581942 38.024567 6.174142 
27.209210 30.627383 4.973043 
23.621768 24.954543 4.051930 
20.341539 20.926168 3.397833 
17.915820 18.628844 3.024811 
16.809147 18.333815 2.976906 
17.310568 20.540825 3.335264 
19.456009 26.015977 4.224278 
22.986886 35.776159 5.809062 
27.375385 50.851453 8.256875 
31.927536 71.260932 11.570812 
35.958012 93.431946 15.170774 
41.532648 109.688932 17.810460 
43.406073 99.702421 16.188926 
43.208164 83.483360 13.555397 
41.519732 67.795744 11.008161 
38.677655 54.606484 8.866588 
34.894356 43.884112 7.125571 
30.500537 35.288258 5.729841 
26.008410 28.616627 4.646552 
22.018541 23.826670 3.868795 
19.075858 20.997651 3.409440 
17.560537 20.334014 3.301684 
17.637427 22.208914 3.606116 
19.243668 27.213319 4.418693 
22.093509 36.146835 5.869250 
25.701542 49.766738 8.080747 
29.452140 67.789006 11.007067 
32.775792 86.675086 14.073646 
48.918447 131.242921 21.310234 
50.370239 120.141064 19.507599 
49.803350 102.021289 16.565446 
47.961302 84.367068 13.698887 
45.120533 69.367940 11.263442 
41.379861 57.001111 9.255410 
36.926046 46.848056 7.606834 
32.133905 38.631398 6.272675 
27.526861 32.273591 5.240342 
23.657020 27.842413 4.520841 
20.973998 25.504703 4.141261 
19.735057 25.517634 4.143361 
19.971974 28.246918 4.586521 
21.497720 34.170254 5.548308 
23.927659 43.763278 7.105951 
26.710984 57.022688 9.258913 
29.229938 72.287235 11.737455 
31.094204 85.090371 13.816332 
53.673392 147.186100 23.898967 
53.871589 135.439648 21.991667 
52.669195 116.775356 18.961100 
50.697760 98.348886 15.969149 
48.099275 82.526159 13.399974 
44.858177 69.411945 11.270587 
41.014545 58.570264 9.510197 
36.756699 49.637106 8.059698 
32.428194 42.453141 6.893220 
28.471021 37.047481 6.015490 
25.330463 33.591424 5.454322 
23.354352 32.360153 5.254397 
22.715821 33.708356 5.473308 
23.372116 38.039295 6.176533 
25.052533 45.698798 7.420226 
27.261571 56.628885 9.194971 
29.312822 69.528820 11.289565 
30.510436 80.790691 13.118182 
53.611888 142.566268 23.148834 
51.860602 125.872140 20.438167 
49.753719 108.296165 17.584313 
47.315632 92.525764 15.023635 
44.492217 79.164705 12.854167 
41.277015 68.037159 11.047360 
37.760294 58.839392 9.553896 
34.139395 51.369203 8.340943 
30.700965 45.581765 7.401223 
27.778779 41.587886 6.752727 
25.693629 39.635965 6.435789 
24.686377 40.086979 6.509021 
24.856221 43.371084 7.042269 
26.110891 49.879482 8.099054 
28.127201 59.673420 9.689319 
30.323175 71.805677 11.659263 
31.893510 83.267904 13.520413 
32.087249 89.002811 14.451604 
50.484325 136.725630 22.200475 
48.144216 120.733016 19.603715 
45.537673 103.870679 16.865736 
42.577621 88.580468 14.383027 
39.262586 75.594925 12.274533 
35.709954 64.935582 10.543749 
32.150940 56.493870 9.173048 
28.903126 50.262912 8.161312 
26.324710 46.414204 7.536388 
24.753055 45.315150 7.357932 
24.430743 47.501562 7.712945 
25.422814 53.546115 8.694414 
27.524358 63.642352 10.333764 
30.155163 76.575552 12.433760 
32.294859 88.157740 14.314388 
46.923653 129.815537 21.078466 
44.104294 115.439156 18.744138 
40.863265 99.210205 16.109004 
37.205513 84.119132 13.658629 
33.312491 71.404525 11.594127 
29.522956 61.488461 9.984032 
26.279921 54.650737 8.873774 
24.044969 51.311002 8.331493 
23.198234 52.087514 8.457577 
23.929267 57.612103 9.354618 
26.099298 67.779939 11.005595 
29.034288 79.984643 12.987302 
39.376393 107.093507 17.389035 
35.390525 92.021386 14.941738 
31.218710 78.145237 12.688633 
27.307508 67.179457 10.908093 
24.225047 60.090640 9.757064 
22.524008 57.665631 9.363310 
22.566764 60.416113 9.809912 
24.343004 67.653372 10.985044 
29.382967 81.234592 13.190260 
25.567266 70.433307 11.436428 
22.956595 63.712829 10.345208 
29.415664 38.844595 6.307292 
36.984671 47.877825 7.774040 
30.228942 45.550082 7.396078 
27.079433 37.342223 6.063348 
30.776969 36.590678 5.941318 
43.086689 55.973946 9.088627 
40.845187 63.996228 10.391224 
33.296877 58.703380 9.531812 
28.426229 48.845632 7.931185 
26.751996 39.432572 6.402763 
24.999686 30.639614 4.975029 
30.044553 33.038958 5.364616 
39.087828 43.993152 7.143276 
47.711250 63.673737 10.338861 
47.141922 76.065792 12.350989 
42.957171 81.980585 13.311388 
35.622483 74.732777 12.134544 
29.781845 62.464249 10.142473 
28.080821 53.552720 8.695486 
26.172962 42.190931 6.850645 
23.573629 31.431623 5.103630 
23.605990 26.904620 4.368569 
28.938761 30.230149 4.908543 
37.516190 39.199313 6.364888 
44.557329 50.816257 8.251160 
51.011987 71.592005 11.624569 
51.244837 86.780184 14.090711 
49.024464 99.336910 16.129577 
44.180604 102.251701 16.602859 
37.270999 92.345764 14.994408 
31.267494 78.171755 12.692939 
28.724885 68.464271 11.116711 
27.426767 58.426165 9.486799 
25.423165 45.782849 7.433873 
22.795612 33.967731 5.515424 
21.122724 26.462445 4.296772 
22.476202 24.683224 4.007875 
27.697113 28.220546 4.582239 
35.402561 35.686050 5.794431 
42.935507 45.702478 7.420823 
48.309297 57.655483 9.361662 
53.221404 80.392473 13.053523 
53.923290 97.889850 15.894615 
52.857528 114.550646 18.599869 
49.867454 123.881697 20.114974 
44.881566 120.379635 19.546336 
38.359259 105.886880 17.193112 
32.390485 89.847425 14.588746 
29.319337 80.444169 13.061917 
27.988645 73.610879 11.952379 
26.617224 63.512731 10.312718 
24.614353 50.354246 8.176142 
22.120954 37.679957 6.118187 
19.951512 28.404758 4.612150 
19.372899 23.672652 3.843786 
21.455908 23.406678 3.800600 
26.381262 26.915968 4.370412 
33.217572 33.325392 5.411125 
40.386020 41.926554 6.807717 
46.475415 52.444549 8.515550 
